names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
Madrid,Madrid,31,2024-06-30 23:13:46,0.1,44.3,7.8,30.5,1017.0,6.0,21.0,1.6,22.9,2.5,2024-06-30,23,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Madrid,57,2024-06-30 23:13:46,0.1,44.3,4.6,30.5,1017.0,31.0,57.0,1.6,22.5,1.6,2024-06-30,23,noche,Moderada
"Casa De Campo, Madrid, Spain",Madrid,36,2024-06-30 23:13:46,,44.3,2.3,36.2,1017.0,10.0,30.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Mendez Alvaro, Madrid, Spain",Madrid,34,2024-06-30 23:13:46,,44.0,2.8,,1015.7,12.0,34.0,,22.9,2.5,2024-06-30,23,noche,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,25,2024-06-30 23:13:46,0.1,49.0,17.4,,1016.0,15.0,25.0,,20.0,2.5,2024-06-30,23,noche,Buena
"Castellana, Madrid, Spain",Madrid,21,2024-06-30 23:13:46,,44.3,7.8,,1017.0,6.0,21.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Cuatro Caminos, Madrid, Spain",Madrid,21,2024-06-30 23:13:46,,44.3,6.4,,1017.0,10.0,21.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Sanchinarro, Madrid, Spain",Madrid,21,2024-06-30 23:13:46,,46.6,6.9,,1014.4,8.0,21.0,,22.4,1.3,2024-06-30,23,noche,Buena
"Fernandez Ladreda, Madrid, Spain",Madrid,21,2024-06-30 23:13:46,,49.0,9.2,,1016.0,11.0,21.0,,20.0,2.5,2024-06-30,23,noche,Buena
"Plaza De Castilla, Madrid, Spain",Madrid,6,2024-06-30 23:13:46,,44.3,10.1,,1017.0,6.0,5.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Media  Red, Madrid, Spain",Madrid,-,2024-06-30 23:13:46,,88.0,,,1025.9,,,,7.7,1.7,2024-06-30,23,noche,-
"el atazar, Madrid, Spain",Madrid,39,2024-06-30 23:13:46,,63.0,1.4,39.0,1017.9,9.0,34.0,1.1,18.3,1.4,2024-06-30,23,noche,Buena
"algete, Madrid, Spain",Madrid,37,2024-06-30 23:13:46,,53.8,3.2,36.6,1014.7,,34.0,,21.1,0.1,2024-06-30,23,noche,Buena
"alcorcón, Madrid, Spain",Madrid,35,2024-06-30 23:13:46,,49.0,2.3,35.0,1016.0,,30.0,,20.0,2.5,2024-06-30,23,noche,Buena
"valdemoro, Madrid, Spain",Madrid,35,2024-06-30 23:13:46,,43.0,1.9,34.6,1015.0,,21.0,,22.0,2.0,2024-06-30,23,noche,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,35,2024-06-30 23:13:46,,42.0,2.8,34.6,1015.0,10.0,25.0,,24.0,2.5,2024-06-30,23,noche,Buena
"villa del prado, Madrid, Spain",Madrid,35,2024-06-30 23:13:46,,49.0,0.5,35.4,1016.0,8.0,17.0,1.1,20.0,2.5,2024-06-30,23,noche,Buena
"collado villalba, Madrid, Spain",Madrid,25,2024-06-30 23:13:46,,71.0,7.4,25.2,1015.4,,9.0,0.6,18.8,0.2,2024-06-30,23,noche,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,33,2024-06-30 23:13:46,,47.7,2.3,32.9,1018.0,,13.0,,23.1,1.2,2024-06-30,23,noche,Buena
"Mercado Central, Canarias, Spain",Canarias,38,2024-06-30 23:13:46,0.1,69.9,4.2,28.9,1012.4,19.0,38.0,0.6,21.2,11.8,2024-06-30,23,noche,Buena
"Lezcano, Canarias, Spain",Canarias,33,2024-06-30 23:13:46,0.1,69.9,2.8,33.3,1012.4,16.0,21.0,2.1,21.2,11.8,2024-06-30,23,noche,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,32,2024-06-30 23:13:46,0.1,69.9,2.8,31.7,1012.4,16.0,9.0,2.1,21.2,11.8,2024-06-30,23,noche,Buena
"San Nicolas, Canarias, Spain",Canarias,31,2024-06-30 23:13:46,0.1,69.9,1.0,30.9,1012.4,11.0,25.0,0.6,21.2,11.8,2024-06-30,23,noche,Buena
"Nestor Alamo, Canarias, Spain",Canarias,31,2024-06-30 23:13:46,0.1,69.9,3.2,31.3,1012.4,20.0,30.0,0.6,21.2,11.8,2024-06-30,23,noche,Buena
"La Loma-Telde, Canarias, Spain",Canarias,31,2024-06-30 23:13:46,0.1,69.9,2.8,31.3,1012.4,20.0,13.0,3.1,21.2,11.8,2024-06-30,23,noche,Buena
"Barcelona, Catalunya, Spain",Catalunya,32,2024-06-30 23:13:46,0.1,85.0,2.8,32.1,1016.6,14.0,25.0,0.6,20.5,0.7,2024-06-30,23,noche,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,31,2024-06-30 23:13:46,0.1,85.3,6.4,31.3,1016.7,14.0,25.0,0.6,20.5,0.7,2024-06-30,23,noche,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,31,2024-06-30 23:13:46,0.1,80.0,3.2,30.9,1015.0,10.0,,0.6,23.3,4.2,2024-06-30,23,noche,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,30,2024-06-30 23:13:46,0.1,83.3,7.8,28.9,1013.9,14.0,30.0,0.6,22.7,,2024-06-30,23,noche,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,30,2024-06-30 23:13:46,0.1,85.3,4.6,29.3,1016.7,14.0,30.0,0.6,20.5,0.7,2024-06-30,23,noche,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,29,2024-06-30 23:13:46,0.1,85.3,3.2,28.5,1016.7,11.0,25.0,1.1,20.5,0.7,2024-06-30,23,noche,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,29,2024-06-30 23:13:46,0.1,85.3,6.4,28.5,1016.7,19.0,25.0,1.1,20.5,0.7,2024-06-30,23,noche,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,29,2024-06-30 23:13:46,,81.0,1.4,28.9,1015.6,16.0,,,22.2,0.6,2024-06-30,23,noche,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,18,2024-06-30 23:13:46,0.1,83.3,1.9,25.0,1013.9,18.0,,,22.7,,2024-06-30,23,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,55,2024-06-30 23:13:46,0.1,74.0,5.1,,1019.3,16.0,55.0,1.1,17.2,0.7,2024-06-30,23,noche,Moderada
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,34,2024-06-30 23:13:46,,79.5,1.4,,1019.0,12.0,34.0,,17.5,1.5,2024-06-30,23,noche,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,31,2024-06-30 23:13:46,,79.5,1.9,31.3,1019.0,7.0,17.0,2.1,17.5,1.5,2024-06-30,23,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,31,2024-06-30 23:13:46,,79.5,3.2,30.5,1019.0,10.0,,3.6,17.5,1.5,2024-06-30,23,noche,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,31,2024-06-30 23:13:46,,79.5,1.9,30.5,1019.0,5.0,,,17.5,1.5,2024-06-30,23,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-30 23:13:46,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-30,23,noche,-
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,21,2024-06-30 23:13:46,0.1,79.5,2.3,,1019.0,9.0,21.0,0.6,17.5,1.5,2024-06-30,23,noche,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,17,2024-06-30 23:13:46,,52.6,2.3,,1019.1,8.0,17.0,1.6,17.5,1.3,2024-06-30,23,noche,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,17,2024-06-30 23:13:46,0.1,74.0,1.9,,1019.2,7.0,17.0,0.6,17.2,0.7,2024-06-30,23,noche,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,5,2024-06-30 23:13:46,,79.5,2.3,,1019.0,5.0,70.0,,17.5,1.5,2024-06-30,23,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-30 23:13:46,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-30,23,noche,-
"Torneo, Sevilla, Spain",Andalucia,39,2024-06-30 23:13:46,4.0,60.7,6.4,24.4,1012.7,14.0,39.0,2.1,25.4,10.0,2024-06-30,23,noche,Buena
"Principes, Sevilla, Spain",Andalucia,39,2024-06-30 23:13:46,4.0,60.7,3.7,24.4,1012.7,12.0,39.0,3.6,25.4,10.0,2024-06-30,23,noche,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,39,2024-06-30 23:13:46,4.0,61.6,1.0,29.5,1012.4,14.0,39.0,1.6,24.8,5.6,2024-06-30,23,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,30,2024-06-30 23:13:46,4.0,60.0,6.0,29.8,1012.2,6.0,23.0,1.6,25.7,8.6,2024-06-30,23,noche,Buena
"Santa Clara, Sevilla, Spain",Andalucia,30,2024-06-30 23:13:46,4.0,60.0,1.9,29.8,1012.2,6.0,23.0,1.6,25.7,8.6,2024-06-30,23,noche,Buena
"Bermejales, Sevilla, Spain",Andalucia,30,2024-06-30 23:13:46,4.0,60.0,2.8,29.9,1012.2,9.0,23.0,1.1,25.7,8.6,2024-06-30,23,noche,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,50,2024-06-30 23:13:46,1.0,85.0,6.4,16.6,1014.7,8.0,50.0,0.6,18.1,0.6,2024-06-30,23,noche,Buena
"Coia, Vigo, Galicia, Spain",Galicia,38,2024-06-30 23:13:46,1.0,85.0,5.1,21.8,1014.7,11.0,38.0,1.3,18.1,0.6,2024-06-30,23,noche,Buena
"Estación 1, Este, Galicia, Spain",Galicia,22,2024-06-30 23:13:46,1.0,85.0,4.1,22.1,1014.7,13.0,23.0,0.7,18.1,0.6,2024-06-30,23,noche,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,27,2024-06-30 23:13:46,1.1,86.5,0.5,26.5,1016.4,16.0,22.0,0.6,17.2,9.7,2024-06-30,23,noche,Buena
"Parque da Cega, Galicia, Spain",Galicia,23,2024-06-30 23:13:46,1.0,89.5,0.9,21.8,1018.7,8.0,23.0,0.6,16.9,2.0,2024-06-30,23,noche,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,22,2024-06-30 23:13:46,1.0,86.5,1.0,21.8,1016.4,6.0,21.0,0.6,17.2,9.7,2024-06-30,23,noche,Buena
"A Grela (C), Galicia, Spain",Galicia,22,2024-06-30 23:13:46,1.0,86.5,2.5,21.8,1016.4,10.0,8.0,2.5,17.2,9.7,2024-06-30,23,noche,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,61,2024-06-30 23:13:46,,83.7,6.0,38.2,1016.3,17.0,61.0,1.6,25.0,3.5,2024-06-30,23,noche,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,55,2024-06-30 23:13:46,,83.7,2.8,30.1,1016.3,19.0,55.0,1.6,25.0,3.5,2024-06-30,23,noche,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,55,2024-06-30 23:13:46,,78.0,1.9,38.6,1013.0,17.0,55.0,2.6,25.0,4.3,2024-06-30,23,noche,Moderada
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-06-30 23:13:46,,82.2,6.9,36.6,,13.0,38.0,1.6,25.4,3.2,2024-06-30,23,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,9,2024-06-30 23:13:46,,80.5,4.2,57.8,1014.5,3.0,9.0,1.6,25.0,5.7,2024-06-30,23,noche,Buena
"Elda, Valencia, Spain",Com_Valenciana,37,2024-06-30 23:13:46,,77.7,2.3,37.0,999.7,5.0,13.0,2.1,24.1,1.2,2024-06-30,23,noche,Buena
"Viver, Valencia, Spain",Com_Valenciana,46,2024-06-30 23:13:46,,86.2,4.2,36.6,1014.6,17.0,46.0,1.6,23.8,2.0,2024-06-30,23,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-30 23:13:46,,74.2,1.9,41.9,1016.1,7.0,17.0,1.6,23.8,4.0,2024-06-30,23,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-30 23:13:46,,84.2,1.9,36.2,1014.0,12.0,42.0,1.6,24.3,1.5,2024-06-30,23,noche,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,24,2024-06-30 23:13:46,,86.2,3.2,24.4,1014.6,23.0,17.0,1.6,23.8,2.0,2024-06-30,23,noche,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,42,2024-06-30 23:13:46,,71.0,4.6,41.5,1012.1,,,,25.8,2.5,2024-06-30,23,noche,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-06-30 23:13:46,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-06-30,23,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,39,2024-06-30 23:13:46,,80.3,1.9,39.0,1010.9,10.0,30.0,2.6,25.0,3.6,2024-06-30,23,noche,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,55,2024-06-30 23:13:46,,86.2,1.9,26.9,1014.6,25.0,55.0,1.6,23.8,2.0,2024-06-30,23,noche,Moderada
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,35,2024-06-30 23:13:46,,83.0,1.9,34.6,1012.0,6.0,5.0,1.6,23.0,1.8,2024-06-30,23,noche,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-30 23:13:46,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-30,23,noche,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,34,2024-06-30 23:13:46,,94.0,1.9,13.9,1014.0,15.0,34.0,3.1,22.0,1.5,2024-06-30,23,noche,Buena
"Perafort, Catalunya, Spain",Catalunya,34,2024-06-30 23:13:46,,39.0,1.9,12.0,1010.7,10.0,34.0,1.1,26.6,,2024-06-30,23,noche,Buena
"Burgos IV, Spain",Castilla_Leon,25,2024-06-30 23:13:46,0.1,87.0,2.8,25.2,1019.0,9.0,17.0,5.6,15.0,4.1,2024-06-30,23,noche,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-30 23:13:46,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-30,23,noche,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,26,2024-06-30 23:13:46,,74.0,1.0,25.6,1019.3,9.0,,0.6,17.2,0.7,2024-06-30,23,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,29,2024-06-30 23:13:46,,87.0,7.4,29.3,1019.0,10.0,,0.6,15.0,4.1,2024-06-30,23,noche,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,29,2024-06-30 23:13:46,,82.0,3.7,28.9,1019.0,7.0,,0.6,15.5,3.3,2024-06-30,23,noche,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-30 23:13:46,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-30,23,noche,Buena
"El Atabal, Malaga, Spain",Andalucia,36,2024-06-30 23:13:46,,40.7,7.8,36.0,1013.4,11.0,22.0,1.6,29.4,5.0,2024-06-30,23,noche,Buena
"Carranque, Malaga, Spain",Andalucia,31,2024-06-30 23:13:46,,40.7,7.8,30.9,1013.4,14.0,22.0,1.6,29.4,5.0,2024-06-30,23,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,41,2024-06-30 23:13:46,,34.5,1.4,41.1,1012.0,14.0,19.0,3.1,29.0,4.6,2024-06-30,23,noche,Buena
"Granada-norte, Granada, Spain",Andalucia,41,2024-06-30 23:13:46,,42.6,8.3,40.8,1007.8,8.0,15.0,2.1,24.0,2.5,2024-06-30,23,noche,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,41,2024-06-30 23:13:46,,42.6,6.4,40.8,1007.7,12.0,35.0,4.6,24.0,2.5,2024-06-30,23,noche,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,35,2024-06-30 23:13:46,,42.6,0.5,34.0,1007.8,12.0,35.0,1.6,24.0,2.5,2024-06-30,23,noche,Buena
"Segovia II, Spain",Castilla_Leon,30,2024-06-30 23:13:46,,71.0,1.4,30.1,1015.4,16.0,,0.6,18.8,0.2,2024-06-30,23,noche,Buena
"Soria, Spain",Castilla_Leon,31,2024-06-30 23:13:46,,93.0,6.9,31.3,1017.0,11.0,,2.1,19.0,1.0,2024-06-30,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,34,2024-06-30 23:13:46,1.6,55.0,8.8,34.0,1015.4,14.0,,0.8,22.0,10.0,2024-06-30,23,noche,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,19,2024-06-30 23:13:46,,65.3,4.6,19.1,1018.1,11.0,,0.6,18.3,0.6,2024-06-30,23,noche,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-06-30 23:13:46,,82.0,1.9,,1019.0,10.0,34.0,,15.5,3.3,2024-06-30,23,noche,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,30,2024-06-30 23:13:46,0.1,82.0,3.7,,1019.0,6.0,30.0,0.6,15.5,3.3,2024-06-30,23,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,30,2024-06-30 23:13:46,0.1,82.0,3.2,,1019.0,13.0,30.0,,15.5,3.3,2024-06-30,23,noche,Buena
Madrid,Pais_Vasco,31,2024-06-30 23:13:46,0.1,44.3,7.8,30.5,1017.0,6.0,21.0,1.6,22.9,2.5,2024-06-30,23,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,57,2024-06-30 23:13:46,0.1,44.3,4.6,30.5,1017.0,31.0,57.0,1.6,22.5,1.6,2024-06-30,23,noche,Moderada
"Casa De Campo, Madrid, Spain",Pais_Vasco,36,2024-06-30 23:13:46,,44.3,2.3,36.2,1017.0,10.0,30.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,34,2024-06-30 23:13:46,,44.0,2.8,,1015.7,12.0,34.0,,22.9,2.5,2024-06-30,23,noche,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-06-30 23:13:46,0.1,49.0,17.4,,1016.0,15.0,25.0,,20.0,2.5,2024-06-30,23,noche,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,21,2024-06-30 23:13:46,,44.3,6.4,,1017.0,10.0,21.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Castellana, Madrid, Spain",Pais_Vasco,21,2024-06-30 23:13:46,,44.3,7.8,,1017.0,6.0,21.0,,22.5,1.6,2024-06-30,23,noche,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,21,2024-06-30 23:13:46,,46.6,6.9,,1014.4,8.0,21.0,,22.4,1.3,2024-06-30,23,noche,Buena
"Palencia III, Spain",Castilla_Leon,31,2024-06-30 23:13:46,,67.5,0.5,30.5,1020.9,10.0,25.0,1.1,19.2,8.2,2024-06-30,23,noche,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-30 23:13:46,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-30,23,noche,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-30 23:13:46,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-30,23,noche,Buena
"Guardo, Palencia, Spain",Castilla_Leon,29,2024-06-30 23:13:46,,71.2,1.4,28.9,1018.9,13.0,9.0,1.1,16.5,3.2,2024-06-30,23,noche,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-30 23:13:46,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-30,23,noche,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-30 23:13:46,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-30,23,noche,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-30 23:13:46,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-30,23,noche,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,36,2024-06-30 23:13:46,2.7,55.0,5.9,26.1,1015.4,18.0,36.0,1.0,22.0,10.0,2024-06-30,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,34,2024-06-30 23:13:46,1.6,55.0,8.8,34.0,1015.4,14.0,,0.8,22.0,10.0,2024-06-30,23,noche,Buena
"El Picarral, Zaragoza, Spain",Aragón,33,2024-06-30 23:13:46,2.4,55.0,2.0,31.3,1015.4,,33.0,,22.0,10.0,2024-06-30,23,noche,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,32,2024-06-30 23:13:46,1.5,55.0,5.2,32.1,1015.4,14.0,,2.1,22.0,10.0,2024-06-30,23,noche,Buena
"Actur, Zaragoza, Spain",Aragón,29,2024-06-30 23:13:46,,54.5,5.2,28.5,1015.3,16.0,29.0,,22.2,11.5,2024-06-30,23,noche,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,28,2024-06-30 23:13:46,1.4,55.2,5.0,27.7,1015.5,14.0,,0.9,21.9,9.7,2024-06-30,23,noche,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,26,2024-06-30 23:13:46,1.0,74.0,2.9,26.1,1012.7,11.0,,1.3,21.1,6.0,2024-06-30,23,noche,Buena
